I.1.     Sen˜ales  sin  modulacio´n  intrapulso.;;;;;;;;;;;;;;;;;;;;
LFM;56;0;0;;0;;0;;0;;0;;0;;0;;0;;;
FM;0;2;0;;0;;0;;0;;0;;0;;0;;0;;;
PSK;42;98;100;;100;;100;;100;;100;;100;;100;;100;;;
NM;2;0;0;;0;;0;;0;;0;;0;;0;;0;;;
2PSK;20;7;1;;0;;2;;0;;3;;1;;1;;0;;;
4PSK;17;90;99;;100;;98;;100;;97;;99;;99;;100;;;
MPSK;5;1;0;;0;;0;;0;;0;;0;;0;;0;;;
Tabla I.115: 4PSK,vs = 1 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;
I.9.     Sen˜ales  con  modulacio´n  8PSK.;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;8;0;0;0;0;0;0;0;0;0;
PSK;76;100;100;100;100;100;100;100;100;100;
NM;16;0;0;0;0;0;0;0;0;0;
2PSK;1;0;0;0;0;0;0;0;0;0;
4PSK;21;0;0;0;0;0;0;0;0;0;
MPSK;54;100;100;100;100;100;100;100;100;100;
Tabla I.116: 8PSK, vs = 25 Msimb/p, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;


SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;12;0;0;0;0;0;0;0;0;0;
PSK;81;100;100;100;100;100;100;100;100;100;
NM;7;0;0;0;0;0;0;0;0;0;
2PSK;6;0;0;0;0;0;0;0;0;0;
4PSK;21;0;0;0;0;0;0;0;0;0;
MPSK;54;100;100;100;100;100;100;100;100;100;
Tabla I.117: 8PSK, vs = 20 Msimb/p, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;11;0;0;0;0;0;0;0;0;0;
PSK;85;100;100;100;100;100;100;100;100;100;
NM;4;0;0;0;0;0;0;0;0;0;
2PSK;4;0;0;0;0;0;0;0;0;0;
4PSK;15;0;0;0;0;0;0;0;0;0;
MPSK;66;100;100;100;100;100;100;100;100;100;
Tabla I.118: 8PSK, vs = 17 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;6;0;0;0;0;0;0;0;0;0;
PSK;94;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;4;0;0;0;0;0;0;0;0;0;
4PSK;14;0;0;0;0;0;0;0;0;0;
MPSK;76;100;100;100;100;100;100;100;100;100;
Tabla I.119: 8PSK, vs = 11 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;7;0;0;0;0;0;0;0;0;0;
PSK;92;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;2;0;0;0;0;0;0;0;0;0;
4PSK;8;0;0;0;0;0;0;0;0;0;
MPSK;82;100;100;100;100;100;100;100;100;100;
Tabla I.120: 8PSK, vs = 9 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;2;0;0;0;0;0;0;0;0;0;
PSK;97;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;1;0;0;0;0;0;0;0;0;0;
4PSK;11;0;0;0;0;0;0;0;0;0;
MPSK;85;100;100;100;100;100;100;100;100;100;
Tabla I.121: 8PSK, vs = 7 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;2;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;98;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;10;0;0;0;0;0;0;0;0;0;
4PSK;12;0;0;0;0;0;0;0;0;0;
MPSK;76;100;100;100;100;100;100;100;100;100;
Tabla I.122: 8PSK, vs = 5 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;;-4;;-2;;0;;2;;4;;6;;8;;10;;
LFM;13;0;;0;;0;;0;;0;;0;;0;;0;;0;;
FM;2;0;;0;;0;;0;;0;;0;;0;;0;;0;;
PSK;85;100;;100;;100;;100;;100;;100;;100;;100;;100;;
NM;0;0;;0;;0;;0;;0;;0;;0;;0;;0;;
2PSK;16;0;;0;;0;;0;;0;;0;;0;;0;;0;;
4PSK;11;0;;0;;0;;0;;0;;0;;0;;0;;0;;
MPSK;58;100;;100;;100;;100;;100;;100;;100;;100;;100;;
Tabla I.123: 8PSK, vs = 3 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;;-2;;0;;2;;4;;6;;8;;10;;;
LFM;42;7;0;;0;;0;;0;;0;;0;;0;;0;;;
FM;0;3;0;;0;;0;;0;;0;;0;;0;;0;;;
PSK;56;90;100;;100;;100;;100;;100;;100;;100;;100;;;
NM;2;0;0;;0;;0;;0;;0;;0;;0;;0;;;
2PSK;32;8;2;;2;;1;;3;;2;;6;;8;;5;;;
4PSK;4;5;2;;1;;1;;1;;2;;1;;1;;1;;;
MPSK;20;77;96;;97;;98;;96;;96;;93;;91;;94;;;
Tabla I.124: 8PSK, vs = 1 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;
I.10.     Sen˜ales  con  codificacio´n  Barker;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;1;0;1;2;3;1;2;1;
PSK;1;53;84;92;96;97;97;99;98;99;
NM;99;47;15;8;3;1;0;0;0;0;
2PSK;0;24;40;61;75;84;90;92;96;96;
4PSK;1;7;5;4;5;3;1;0;0;2;
MPSK;0;22;39;27;16;10;6;7;2;1;
Barker 13;0;1;1;4;1;0;4;2;2;1;
Barker 11;0;0;0;1;1;1;2;0;1;2;
Barker 7;0;19;37;56;70;83;81;86;88;90;
Barker 5;0;0;0;0;0;0;1;0;1;0;
Tabla I.125: Barker 13, vs = 13 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;2;0;0;0;0;0;0;0;
PSK;14;58;87;96;100;98;100;100;100;100;
NM;86;42;11;4;0;2;0;0;0;0;
2PSK;6;42;63;76;92;91;100;100;100;99;
4PSK;1;5;8;8;8;4;0;0;0;1;
MPSK;7;11;16;12;0;3;0;0;0;0;
Barker 13;1;11;15;32;40;50;48;48;56;58;
Barker 11;1;1;2;1;2;0;0;1;0;0;
Barker 7;3;17;36;39;41;32;44;40;36;33;
Barker 5;1;3;0;0;0;0;0;0;0;0;
Tabla I.126: Barker 13, vs = 11 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;5;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;28;94;99;100;100;100;100;100;100;100;
NM;67;6;1;0;0;0;0;0;0;0;
2PSK;27;93;99;99;99;100;100;100;100;100;
4PSK;1;1;0;1;1;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;2;38;57;88;78;94;93;91;95;92;
Barker 11;3;9;14;2;1;0;0;0;0;0;
Barker 7;3;6;3;2;0;0;0;0;1;0;
Barker 5;0;2;0;0;0;0;0;0;0;0;
Tabla I.127: Barker 13, vs = 7 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;43;86;95;96;100;100;100;100;100;100;
NM;56;14;5;4;0;0;0;0;0;0;
2PSK;42;86;95;96;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;1;0;0;0;0;0;0;0;0;0;
Barker 13;6;36;69;84;94;92;95;92;94;97;
Barker 11;8;6;6;5;1;0;0;0;0;0;
Barker 7;1;0;0;0;0;0;0;0;0;0;
Barker 5;1;0;0;1;0;0;0;0;0;0;
Tabla I.128: Barker 13, vs = 5 Msimb/s. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;71;100;100;100;100;100;100;100;100;100;
NM;28;0;0;0;0;0;0;0;0;0;
2PSK;70;100;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;1;0;0;0;0;0;0;0;0;0;
Barker 13;3;22;75;87;91;95;93;94;96;96;
Barker 11;2;10;1;1;0;0;0;0;0;0;
Barker 7;0;0;0;0;0;0;0;0;0;1;
Barker 5;0;0;0;0;0;0;0;0;0;0;
Tabla I.129: Barker 13,vs = 3 Msimb/s. NB  = 128 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;3;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;80;100;100;100;100;100;100;100;100;100;
NM;17;0;0;0;0;0;0;0;0;0;
2PSK;80;100;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;0;6;53;84;93;95;87;96;94;97;
Barker 11;0;0;0;0;0;0;0;0;0;0;
Barker 7;0;0;0;0;0;0;1;0;0;0;
Barker 5;0;0;0;0;0;0;0;0;0;0;
Tabla I.130: Barker 13, vs = 1 Msimb/s. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;2;1;1;1;1;1;0;0;
PSK;7;46;84;93;99;99;99;99;100;100;
NM;93;54;14;6;0;0;0;0;0;0;
2PSK;4;27;49;73;85;92;98;98;99;99;
4PSK;1;3;14;1;7;2;0;1;0;1;
MPSK;2;16;21;19;7;5;1;0;1;0;
Barker 13;1;3;6;5;3;1;4;0;3;2;
Barker 11;2;10;24;45;62;62;68;71;64;72;
Barker 7;0;1;0;1;0;1;0;0;1;1;
Barker 5;0;2;5;3;6;12;9;11;13;9;
Tabla I.131: Barker 11, vs = 11 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;30;83;93;98;99;100;100;100;100;100;
NM;70;17;7;2;1;0;0;0;0;0;
2PSK;28;78;89;94;98;100;100;100;99;100;
4PSK;0;3;4;4;1;0;0;0;1;0;
MPSK;2;2;0;0;0;0;0;0;0;0;
Barker 13;2;11;9;5;5;3;1;1;2;1;
Barker 11;4;30;64;81;84;91;96;92;86;97;
Barker 7;5;4;5;1;0;0;0;0;0;0;
Barker 5;0;3;1;0;0;0;0;0;0;0;
Tabla I.132: Barker 11, vs = 7 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;51;97;100;100;100;100;100;100;100;100;
NM;48;3;0;0;0;0;0;0;0;0;
2PSK;49;97;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;2;0;0;0;0;0;0;0;0;0;
Barker 13;6;4;5;3;1;1;0;0;0;0;
Barker 11;8;39;69;88;91;94;95;97;92;91;
Barker 7;7;12;5;2;0;0;0;0;0;0;
Barker 5;4;2;0;0;0;0;0;0;0;0;
Tabla I.133: Barker 11, vs = 5 Msimb/s. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;1;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;65;98;99;100;100;100;100;100;100;100;
NM;34;2;0;0;0;0;0;0;0;0;
2PSK;65;98;99;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;3;4;0;0;0;0;0;0;0;0;
Barker 11;4;20;70;87;92;95;97;94;94;96;
Barker 7;1;1;0;0;0;0;0;0;0;0;
Barker 5;0;0;0;0;0;0;0;0;0;0;
Tabla I.134: Barker 11, vs = 3 Msimb/s. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;5;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;67;100;100;100;100;100;100;100;100;100;
NM;28;0;0;0;0;0;0;0;0;0;
2PSK;67;100;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;0;1;3;0;0;0;0;0;0;0;
Barker 11;0;5;47;90;96;92;92;93;93;92;
Barker 7;1;0;0;0;0;0;0;0;0;0;
Barker 5;0;0;0;0;0;0;0;0;0;0;
Tabla I.135: Barker 11, vs = 1 Msimb/s. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;15;50;85;95;98;100;100;100;100;100;
NM;85;50;15;5;2;0;0;0;0;0;
2PSK;12;48;81;93;97;98;100;100;99;100;
4PSK;0;1;2;1;1;2;0;0;1;0;
MPSK;3;1;2;1;0;0;0;0;0;0;
Barker 13;0;2;0;1;0;2;1;0;0;1;
Barker 11;1;2;0;0;0;0;0;2;0;5;
Barker 7;8;40;69;88;84;92;93;97;97;90;
Barker 5;0;0;0;0;0;0;0;0;0;0;
Tabla I.136: Barker 7, vs = 7 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;35;84;94;100;99;100;100;100;100;100;
NM;65;16;6;0;1;0;0;0;0;0;
2PSK;35;83;94;100;99;100;100;100;100;100;
4PSK;0;1;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;4;2;3;1;0;0;1;0;0;1;
Barker 11;1;4;2;0;0;0;1;0;0;1;
Barker 7;6;48;77;96;90;99;92;95;95;93;
Barker 5;10;6;2;1;0;0;0;0;0;0;
Tabla I.137: Barker 7, vs = 5 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;3;0;1;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;39;83;96;97;97;100;100;100;100;100;
NM;58;17;3;3;3;0;0;0;0;0;
2PSK;39;83;96;97;97;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;2;5;1;0;0;0;0;0;0;0;
Barker 11;5;4;3;0;0;0;0;0;1;0;
Barker 7;7;47;75;91;90;90;92;93;90;92;
Barker 5;1;3;0;0;0;0;0;0;0;0;
Tabla I.138: Barker 7, vs = 3 Msimb/s. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;3;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;61;96;99;100;100;100;100;100;100;100;
NM;36;4;1;0;0;0;0;0;0;0;
2PSK;59;96;99;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;2;0;0;0;0;0;0;0;0;0;
Barker 13;0;3;3;0;0;0;0;0;0;0;
Barker 11;0;5;3;1;0;0;1;0;0;0;
Barker 7;1;11;57;91;97;96;92;93;93;92;
Barker 5;0;0;0;1;0;0;0;0;0;0;
Tabla I.139: Barker 7, vs = 1 Msimb/s. NB  = 128 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;10;78;95;96;100;100;100;100;100;100;
NM;90;22;5;4;0;0;0;0;0;0;
2PSK;10;78;95;95;100;100;100;100;100;100;
4PSK;0;0;0;1;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;2;2;1;0;0;0;0;1;2;1;
Barker 11;1;5;1;1;1;2;1;2;2;0;
Barker 7;0;2;0;0;0;0;0;0;1;0;
Barker 5;5;62;87;93;93;95;96;96;90;97;
Tabla I.140: Barker 5, vs = 5 Msimb/s. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;1;0;0;1;1;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;19;4;0;0;0;0;0;0;0;0;
NM;81;96;100;99;100;100;99;99;100;100;
2PSK;18;4;0;0;0;0;0;0;0;0;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;1;0;0;0;0;0;0;0;0;0;
Barker 13;1;1;0;0;0;0;0;0;0;0;
Barker 11;3;0;0;0;0;0;0;0;0;0;
Barker 7;0;0;0;0;0;0;0;0;0;0;
Barker 5;3;1;0;0;0;0;0;0;0;0;
Tabla I.141: Barker 5, vs = 3 Msimb/s. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;4;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;53;96;100;100;100;100;100;100;100;100;
NM;43;4;0;0;0;0;0;0;0;0;
2PSK;53;96;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Barker 13;0;0;1;0;0;0;0;0;0;0;
Barker 11;0;6;0;0;0;0;0;0;0;0;
Barker 7;0;3;3;0;0;0;0;0;0;0;
Barker 5;0;27;79;89;94;94;95;92;97;94;
Tabla I.142: Barker 5, vs = 1 Msimb/s. NB  = 128 muestras.;;;;;;;;;;;

I.11.     Sen˜ales  PSK  FRANK.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;2;0;0;0;0;0;0;0;0;
FM;0;4;7;6;6;7;7;5;2;4;
PSK;6;58;90;93;92;93;93;95;98;96;
NM;94;36;3;1;2;0;0;0;0;0;
2PSK;0;0;0;0;0;0;0;0;0;0;
4PSK;1;10;12;19;22;12;15;16;15;11;
MPSK;5;48;78;74;70;81;78;79;83;85;
Frank 16;0;3;5;8;9;6;7;11;7;3;
Frank 25;0;4;7;2;2;2;2;0;1;0;
Frank 36;0;0;0;0;0;0;0;0;0;0;
Frank 49;0;0;0;0;0;0;0;0;0;0;
Tabla I.143: Frank 16, vs = 13 Msps. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;32;44;0;0;0;0;0;0;0;0;
FM;1;2;13;7;4;1;0;0;0;0;
PSK;23;51;86;93;96;99;100;100;100;100;
NM;44;3;1;0;0;0;0;0;0;0;
2PSK;2;1;0;0;0;0;0;0;0;0;
4PSK;11;47;83;92;96;99;100;100;100;100;
MPSK;10;3;3;1;0;0;0;0;0;0;
Frank 16;1;28;59;89;95;97;99;100;100;100;
Frank 25;0;1;0;0;0;0;0;0;0;0;
Frank 36;0;0;0;0;0;0;0;0;0;0;
Frank 49;0;0;0;0;0;0;0;0;0;0;
Tabla I.144: Frank 16, vs = 7 Msps. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;14;4;0;0;0;0;0;0;0;0;
FM;1;6;0;0;1;1;0;1;0;0;
PSK;30;87;100;100;99;99;100;99;100;100;
NM;55;3;0;0;0;0;0;0;0;0;
2PSK;6;6;3;3;0;0;0;0;0;0;
4PSK;12;71;97;97;99;99;100;99;100;100;
MPSK;12;10;0;0;0;0;0;0;0;0;
Frank 16;1;43;84;96;98;99;100;99;100;100;
Frank 25;3;0;0;0;0;0;0;0;0;0;
Frank 36;1;2;0;0;0;0;0;0;0;0;
Frank 49;0;1;0;0;0;0;0;0;0;0;
Tabla I.145: Frank 16, vs = 5 Msps. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;47;43;0;0;0;0;0;0;0;0;
FM;0;0;2;0;0;0;0;0;0;0;
PSK;29;57;98;100;100;100;100;100;100;100;
NM;24;0;0;0;0;0;0;0;0;0;
2PSK;7;2;7;8;2;1;0;0;0;0;
4PSK;13;50;91;92;98;99;100;100;100;100;
MPSK;9;5;0;0;0;0;0;0;0;0;
Frank 16;2;26;72;90;98;99;100;100;100;100;
Frank 25;4;0;0;0;0;0;0;0;0;0;
Frank 36;0;0;0;0;0;0;0;0;0;0;
Frank 49;0;0;0;0;0;0;0;0;0;0;
Tabla I.146: Frank 16, vs = 3 Msps. NB  = 128 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;58;2;0;0;0;0;0;0;0;0;
FM;2;2;5;0;0;0;0;0;0;0;
PSK;36;96;95;100;100;100;100;100;100;100;
NM;4;0;0;0;0;0;0;0;0;0;
2PSK;22;9;2;0;0;0;0;0;0;0;
4PSK;11;82;93;100;100;100;100;100;100;100;
MPSK;3;5;0;0;0;0;0;0;0;0;
Frank 16;0;8;41;96;99;100;100;100;100;100;
Frank 25;0;0;0;0;0;0;0;0;0;0;
Frank 36;0;1;0;0;0;0;0;0;0;0;
Frank 49;0;0;0;0;0;0;0;0;0;0;
Tabla I.147: Frank 16, vs = 1 Msps. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;16;47;2;2;0;0;0;0;0;0;
FM;2;3;27;21;29;40;28;39;36;40;
PSK;13;45;71;77;71;60;72;61;64;60;
NM;69;5;0;0;0;0;0;0;0;0;
2PSK;0;0;0;0;0;0;0;0;0;0;
4PSK;2;4;0;0;0;0;0;0;0;0;
MPSK;11;41;71;77;71;60;72;61;64;60;
Frank 16;0;1;0;0;0;0;0;0;0;0;
Frank 25;1;5;19;19;28;28;28;24;18;15;
Frank 36;0;1;5;6;1;0;0;0;0;0;
Frank 49;0;0;0;0;0;0;0;0;0;0;
Tabla I.148: Frank 25, vs = 13 Msps. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;33;48;6;0;0;0;0;0;0;0;
FM;2;2;8;8;3;0;0;0;0;0;
PSK;15;48;86;92;97;100;100;100;100;100;
NM;50;2;0;0;0;0;0;0;0;0;
2PSK;4;1;0;1;1;0;0;0;0;0;
4PSK;3;1;0;0;0;0;0;0;0;0;
MPSK;8;46;86;91;96;100;100;100;100;100;
Frank 16;1;0;0;0;0;0;0;0;0;0;
Frank 25;1;9;29;54;72;86;95;97;100;100;
Frank 36;1;1;0;0;0;0;0;0;0;0;
Frank 49;0;1;0;0;0;0;0;0;0;0;
Tabla I.149: Frank 25, vs = 7 Msps. NB  = 64 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;25;47;0;0;0;0;0;0;0;0;
FM;4;3;13;3;1;0;0;0;0;0;
PSK;32;50;87;97;99;100;100;100;100;100;
NM;39;0;0;0;0;0;0;0;0;0;
2PSK;8;0;0;0;0;0;0;0;0;0;
4PSK;9;2;2;0;0;0;0;0;0;0;
MPSK;15;48;85;97;99;100;100;100;100;100;
Frank 16;2;0;0;0;0;0;0;0;0;0;
Frank 25;0;14;49;82;90;99;100;100;100;100;
Frank 36;1;0;1;0;0;0;0;0;0;0;
Frank 49;0;1;0;0;0;0;0;0;0;0;
Tabla I.150: Frank 25, vs = 5 Msps. NB  = 128 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;41;15;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;59;85;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;49;15;0;0;0;0;0;0;0;0;
4PSK;0;1;10;10;4;3;3;6;0;1;
MPSK;10;69;90;90;96;97;97;94;100;99;
Frank 16;0;0;0;0;0;0;0;0;0;0;
Frank 25;0;3;33;72;96;97;97;94;100;99;
Frank 36;0;0;1;0;0;0;0;0;0;0;
Frank 49;0;1;1;0;0;0;0;0;0;0;
Tabla I.151: Frank 25, vs = 1 Msps. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;27;59;0;0;0;0;0;0;0;0;
FM;5;1;22;4;0;2;0;0;0;0;
PSK;23;40;78;96;100;98;100;100;100;100;
NM;45;0;0;0;0;0;0;0;0;0;
2PSK;3;0;0;0;0;0;0;0;0;0;
4PSK;6;0;0;0;0;0;0;0;0;0;
MPSK;14;40;78;96;100;98;100;100;100;100;
Frank 16;0;0;0;0;0;0;0;0;0;0;
Frank 25;0;0;0;0;0;0;0;0;0;0;
Frank 36;0;3;4;5;15;40;52;75;80;84;
Frank 49;0;0;0;0;0;0;0;0;0;0;
Tabla I.152: Frank 36, vs = 7 Msps. NB  = 128 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;53;42;0;0;0;0;0;0;0;0;
FM;5;7;4;2;0;0;0;0;0;0;
PSK;26;51;96;98;100;100;100;100;100;100;
NM;16;0;0;0;0;0;0;0;0;0;
2PSK;6;0;0;0;0;0;0;0;0;0;
4PSK;7;1;0;0;0;0;0;0;0;0;
MPSK;13;50;96;98;100;100;100;100;100;100;
Frank 16;2;0;0;0;0;0;0;0;0;0;
Frank 25;0;0;0;0;0;0;0;0;0;0;
Frank 36;1;1;24;46;54;74;87;95;99;100;
Frank 49;0;0;0;0;0;0;0;0;0;0;
Tabla I.153: Frank 36, vs = 5 Msps. NB  = 128 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;38;34;0;0;0;0;0;0;0;0;
FM;2;1;11;2;2;0;0;0;0;0;
PSK;57;65;89;98;98;100;100;100;100;100;
NM;3;0;0;0;0;0;0;0;0;0;
2PSK;33;1;0;0;0;0;0;0;0;0;
4PSK;11;6;0;0;0;0;0;0;0;0;
MPSK;13;58;89;98;98;100;100;100;100;100;
Frank 16;0;0;0;0;0;0;0;0;0;0;
Frank 25;0;0;0;0;0;0;0;0;0;0;
Frank 36;1;6;30;81;89;100;100;100;100;100;
Frank 49;0;0;1;0;0;0;0;0;0;0;
